ZipCode,City,MixedCity,StateCode,StateFIPS,County,MixedCounty,CountyFIPS,Latitude,Longitude,GMT,DST
92629,DANA POINT,Dana Point,CA,06,ORANGE,Orange,059,33.477968,-117.705853,8,Y
92630,LAKE FOREST,Lake Forest,CA,06,ORANGE,Orange,059,33.644304,-117.678912,8,Y
92637,LAGUNA WOODS,Laguna Woods,CA,06,ORANGE,Orange,059,33.607122,-117.731077,8,Y
92646,HUNTINGTON BEACH,Huntington Beach,CA,06,ORANGE,Orange,059,33.664935,-117.964196,8,Y
92647,HUNTINGTON BEACH,Huntington Beach,CA,06,ORANGE,Orange,059,33.726824,-118.006881,8,Y
92648,HUNTINGTON BEACH,Huntington Beach,CA,06,ORANGE,Orange,059,33.67674,-118.02116,8,Y
92649,HUNTINGTON BEACH,Huntington Beach,CA,06,ORANGE,Orange,059,33.72226,-118.05429,8,Y
92650,EAST IRVINE,East Irvine,CA,06,ORANGE,Orange,059,33.6758,-117.7587,8,Y
92651,LAGUNA BEACH,Laguna Beach,CA,06,ORANGE,Orange,059,33.545128,-117.776058,8,Y
92652,LAGUNA BEACH,Laguna Beach,CA,06,ORANGE,Orange,059,33.5425,-117.7825,8,Y
92653,LAGUNA HILLS,Laguna Hills,CA,06,ORANGE,Orange,059,33.593985,-117.709877,8,Y
92612,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.661515,-117.821661,8,Y
92614,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.68411,-117.827543,8,Y
92615,HUNTINGTON BEACH,Huntington Beach,CA,06,ORANGE,Orange,059,33.6606,-117.9983,8,Y
92616,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.6695,-117.8222,8,Y
92617,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.643014,-117.841949,8,Y
92618,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.685157,-117.734614,8,Y
92619,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.6695,-117.8222,8,Y
92620,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.70899,-117.758996,8,Y
92623,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.6695,-117.8222,8,Y
92624,CAPISTRANO BEACH,Capistrano Beach,CA,06,ORANGE,Orange,059,33.455734,-117.664724,8,Y
92625,CORONA DEL MAR,Corona Del Mar,CA,06,ORANGE,Orange,059,33.599362,-117.865873,8,Y
92626,COSTA MESA,Costa Mesa,CA,06,ORANGE,Orange,059,33.679094,-117.90553,8,Y
92654,LAGUNA HILLS,Laguna Hills,CA,06,ORANGE,Orange,059,33.5425,-117.7825,8,Y
92655,MIDWAY CITY,Midway City,CA,06,ORANGE,Orange,059,33.743174,-117.985291,8,Y
92656,ALISO VIEJO,Aliso Viejo,CA,06,ORANGE,Orange,059,33.57358,-117.729559,8,Y
92657,NEWPORT COAST,Newport Coast,CA,06,ORANGE,Orange,059,33.59315,-117.831175,8,Y
92658,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.6187,-117.9283,8,Y
92659,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.6187,-117.9283,8,Y
92660,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.637966,-117.873246,8,Y
92661,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.5982,-117.903224,8,Y
92662,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.60115,-117.891139,8,Y
92663,NEWPORT BEACH,Newport Beach,CA,06,ORANGE,Orange,059,33.626576,-117.930504,8,Y
92672,SAN CLEMENTE,San Clemente,CA,06,ORANGE,Orange,059,33.392882,-117.529632,8,Y
92679,TRABUCO CANYON,Trabuco Canyon,CA,06,ORANGE,Orange,059,33.631168,-117.551611,8,Y
92683,WESTMINSTER,Westminster,CA,06,ORANGE,Orange,059,33.749095,-117.993666,8,Y
92684,WESTMINSTER,Westminster,CA,06,ORANGE,Orange,059,33.7595,-118.0059,8,Y
92685,WESTMINSTER,Westminster,CA,06,ORANGE,Orange,059,33.7497,-117.989,8,Y
92688,RANCHO SANTA MARGARITA,Rancho Santa Margarita,CA,06,ORANGE,Orange,059,33.622946,-117.608258,8,Y
92690,MISSION VIEJO,Mission Viejo,CA,06,ORANGE,Orange,059,33.6002,-117.6711,8,Y
92691,MISSION VIEJO,Mission Viejo,CA,06,ORANGE,Orange,059,33.604221,-117.667659,8,Y
92692,MISSION VIEJO,Mission Viejo,CA,06,ORANGE,Orange,059,33.604147,-117.646728,8,Y
92693,SAN JUAN CAPISTRANO,San Juan Capistrano,CA,06,ORANGE,Orange,059,33.5017,-117.6618,8,Y
92694,LADERA RANCH,Ladera Ranch,CA,06,ORANGE,Orange,059,33.555519,-117.644065,8,Y
92697,IRVINE,Irvine,CA,06,ORANGE,Orange,059,33.64732,-117.840944,8,Y
92708,FOUNTAIN VALLEY,Fountain Valley,CA,06,ORANGE,Orange,059,33.710113,-117.947725,8,Y
92711,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7457,-117.8669,8,Y
92712,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7457,-117.8669,8,Y
92725,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7485,-117.8594,8,Y
92728,FOUNTAIN VALLEY,Fountain Valley,CA,06,ORANGE,Orange,059,33.7094,-117.9526,8,Y
92735,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7529,-117.8554,8,Y
92780,TUSTIN,Tustin,CA,06,ORANGE,Orange,059,33.737629,-117.821174,8,Y
92781,TUSTIN,Tustin,CA,06,ORANGE,Orange,059,33.7392,-117.8162,8,Y
92782,TUSTIN,Tustin,CA,06,ORANGE,Orange,059,33.736054,-117.80082,8,Y
92799,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7458,-117.8667,8,Y
92801,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.84778,-117.957293,8,Y
92802,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.810701,-117.916841,8,Y
92803,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92804,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.810422,-117.97942,8,Y
92805,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.826348,-117.910453,8,Y
92806,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.830991,-117.866806,8,Y
92807,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.85117,-117.788377,8,Y
92808,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.847732,-117.737974,8,Y
92809,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8444,-117.9519,8,Y
92811,ATWOOD,Atwood,CA,06,ORANGE,Orange,059,33.8657,-117.8301,8,Y
92812,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92840,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.788624,-117.92768,8,Y
92841,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.78837,-117.983188,8,Y
92842,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.7875,-117.9332,8,Y
92843,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.75338,-117.92451,8,Y
92844,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.759488,-117.973927,8,Y
92845,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.78296,-118.026926,8,Y
92846,GARDEN GROVE,Garden Grove,CA,06,ORANGE,Orange,059,33.7875,-117.9332,8,Y
92850,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92856,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.7878,-117.8523,8,Y
92857,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.7878,-117.8523,8,Y
92859,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.7878,-117.8523,8,Y
92860,NORCO,Norco,CA,06,RIVERSIDE,Riverside,065,33.926384,-117.5628,8,Y
92861,VILLA PARK,Villa Park,CA,06,ORANGE,Orange,059,33.816502,-117.810302,8,Y
92862,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.811156,-117.699084,8,Y
92863,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.7878,-117.8523,8,Y
92885,YORBA LINDA,Yorba Linda,CA,06,ORANGE,Orange,059,33.8876,-117.8023,8,Y
92886,YORBA LINDA,Yorba Linda,CA,06,ORANGE,Orange,059,33.892487,-117.787814,8,Y
92887,YORBA LINDA,Yorba Linda,CA,06,ORANGE,Orange,059,33.887112,-117.729229,8,Y
92899,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8354,-117.9148,8,Y
93001,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.334886,-119.350734,8,Y
93002,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.2785,-119.2925,8,Y
93003,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.287505,-119.220224,8,Y
93004,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.279272,-119.162998,8,Y
93005,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.2785,-119.2925,8,Y
93006,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.2785,-119.2925,8,Y
93007,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.2785,-119.2925,8,Y
92673,SAN CLEMENTE,San Clemente,CA,06,ORANGE,Orange,059,33.465829,-117.618662,8,Y
92674,SAN CLEMENTE,San Clemente,CA,06,ORANGE,Orange,059,33.4266,-117.6112,8,Y
92675,SAN JUAN CAPISTRANO,San Juan Capistrano,CA,06,ORANGE,Orange,059,33.570482,-117.549656,8,Y
92676,SILVERADO,Silverado,CA,06,ORANGE,Orange,059,33.751139,-117.607801,8,Y
92677,LAGUNA NIGUEL,Laguna Niguel,CA,06,ORANGE,Orange,059,33.533718,-117.707353,8,Y
92678,TRABUCO CANYON,Trabuco Canyon,CA,06,ORANGE,Orange,059,33.6636,-117.5894,8,Y
92698,ALISO VIEJO,Aliso Viejo,CA,06,ORANGE,Orange,059,33.6695,-117.8223,8,Y
92701,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.746758,-117.855371,8,Y
92702,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.7457,-117.8669,8,Y
92703,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.748754,-117.909421,8,Y
92704,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.719796,-117.914119,8,Y
92705,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.744022,-117.814814,8,Y
92706,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.767558,-117.881658,8,Y
92707,SANTA ANA,Santa Ana,CA,06,ORANGE,Orange,059,33.696593,-117.870968,8,Y
92814,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92815,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92816,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92817,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92821,BREA,Brea,CA,06,ORANGE,Orange,059,33.92701,-117.885398,8,Y
92822,BREA,Brea,CA,06,ORANGE,Orange,059,33.9235,-117.8904,8,Y
92823,BREA,Brea,CA,06,ORANGE,Orange,059,33.926246,-117.802266,8,Y
92825,ANAHEIM,Anaheim,CA,06,ORANGE,Orange,059,33.8355,-117.9136,8,Y
92831,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.876775,-117.893091,8,Y
92832,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.870302,-117.92562,8,Y
92833,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.880916,-117.963038,8,Y
92834,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.8796,-117.8978,8,Y
92835,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.902868,-117.905932,8,Y
92836,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.8796,-117.8978,8,Y
92837,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.8796,-117.8978,8,Y
92838,FULLERTON,Fullerton,CA,06,ORANGE,Orange,059,33.8796,-117.8978,8,Y
92864,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.7878,-117.8523,8,Y
92865,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.829758,-117.850528,8,Y
92866,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.784189,-117.842801,8,Y
92867,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.813578,-117.819197,8,Y
92868,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.788154,-117.881695,8,Y
92869,ORANGE,Orange,CA,06,ORANGE,Orange,059,33.800985,-117.785429,8,Y
92870,PLACENTIA,Placentia,CA,06,ORANGE,Orange,059,33.881971,-117.850575,8,Y
92871,PLACENTIA,Placentia,CA,06,ORANGE,Orange,059,33.8848,-117.8578,8,Y
92877,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.8754,-117.5659,8,Y
92878,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.8754,-117.5659,8,Y
92879,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.876666,-117.535892,8,Y
92880,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.92297,-117.612647,8,Y
92881,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.836901,-117.47195,8,Y
92882,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.831002,-117.613884,8,Y
92883,CORONA,Corona,CA,06,RIVERSIDE,Riverside,065,33.761147,-117.49219,8,Y
93009,VENTURA,Ventura,CA,06,VENTURA,Ventura,111,34.2793,-119.2912,8,Y
93010,CAMARILLO,Camarillo,CA,06,VENTURA,Ventura,111,34.23224,-119.076379,8,Y
93011,CAMARILLO,Camarillo,CA,06,VENTURA,Ventura,111,34.2167,-119.0368,8,Y
93012,CAMARILLO,Camarillo,CA,06,VENTURA,Ventura,111,34.198628,-118.978302,8,Y
93013,CARPINTERIA,Carpinteria,CA,06,SANTA BARBARA,Santa Barbara,083,34.413229,-119.516733,8,Y
93014,CARPINTERIA,Carpinteria,CA,06,SANTA BARBARA,Santa Barbara,083,34.3986,-119.5177,8,Y
93015,FILLMORE,Fillmore,CA,06,VENTURA,Ventura,111,34.417292,-118.83974,8,Y
93016,FILLMORE,Fillmore,CA,06,VENTURA,Ventura,111,34.3994,-118.9175,8,Y
93020,MOORPARK,Moorpark,CA,06,VENTURA,Ventura,111,34.2858,-118.8813,8,Y
93021,MOORPARK,Moorpark,CA,06,VENTURA,Ventura,111,34.304492,-118.859918,8,Y
93022,OAK VIEW,Oak View,CA,06,VENTURA,Ventura,111,34.402466,-119.295519,8,Y
93023,OJAI,Ojai,CA,06,VENTURA,Ventura,111,34.521006,-119.247667,8,Y
93024,OJAI,Ojai,CA,06,VENTURA,Ventura,111,34.4484,-119.2417,8,Y
93043,PORT HUENEME CBC BASE,Port Hueneme Cbc Base,CA,06,VENTURA,Ventura,111,34.160116,-119.207112,8,Y
93044,PORT HUENEME,Port Hueneme,CA,06,VENTURA,Ventura,111,34.1475,-119.1945,8,Y
93060,SANTA PAULA,Santa Paula,CA,06,VENTURA,Ventura,111,34.381456,-119.106004,8,Y
93061,SANTA PAULA,Santa Paula,CA,06,VENTURA,Ventura,111,34.3543,-119.0583,8,Y
93062,SIMI VALLEY,Simi Valley,CA,06,VENTURA,Ventura,111,34.2707,-118.7905,8,Y
93063,SIMI VALLEY,Simi Valley,CA,06,VENTURA,Ventura,111,34.293104,-118.687265,8,Y
93064,BRANDEIS,Brandeis,CA,06,VENTURA,Ventura,111,34.2316,-118.7194,8,Y
93107,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4564,-119.8674,8,Y
93108,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.44996,-119.558944,8,Y
93109,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.408958,-119.725024,8,Y
93110,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.437933,-119.769862,8,Y
93111,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.454479,-119.80085,8,Y
93116,GOLETA,Goleta,CA,06,SANTA BARBARA,Santa Barbara,083,34.4356,-119.8269,8,Y
93117,GOLETA,Goleta,CA,06,SANTA BARBARA,Santa Barbara,083,34.511736,-120.062476,8,Y
93118,GOLETA,Goleta,CA,06,SANTA BARBARA,Santa Barbara,083,34.4356,-119.8269,8,Y
93204,AVENAL,Avenal,CA,06,KINGS,Kings,031,35.931656,-120.092102,8,Y
93205,BODFISH,Bodfish,CA,06,KERN,Kern,029,35.574966,-118.50104,8,Y
93206,BUTTONWILLOW,Buttonwillow,CA,06,KERN,Kern,029,35.403324,-119.485439,8,Y
93207,CALIFORNIA HOT SPRINGS,California Hot Springs,CA,06,TULARE,Tulare,107,35.8998,-118.85492,8,Y
93208,CAMP NELSON,Camp Nelson,CA,06,TULARE,Tulare,107,36.062866,-118.583808,8,Y
93210,COALINGA,Coalinga,CA,06,FRESNO,Fresno,019,36.175012,-120.423683,8,Y
93212,CORCORAN,Corcoran,CA,06,KINGS,Kings,031,36.043518,-119.545887,8,Y
93215,DELANO,Delano,CA,06,KERN,Kern,029,35.722618,-119.152056,8,Y
93216,DELANO,Delano,CA,06,KERN,Kern,029,35.771921,-119.26985,8,Y
93218,DUCOR,Ducor,CA,06,TULARE,Tulare,107,35.862851,-118.993835,8,Y
93219,EARLIMART,Earlimart,CA,06,TULARE,Tulare,107,35.869819,-119.313842,8,Y
93220,EDISON,Edison,CA,06,KERN,Kern,029,35.3452,-118.87,8,Y
93221,EXETER,Exeter,CA,06,TULARE,Tulare,107,36.293244,-119.058439,8,Y
93222,PINE MOUNTAIN CLUB,Pine Mountain Club,CA,06,KERN,Kern,029,34.881703,-119.21346,8,Y
93030,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.209126,-119.183078,8,Y
93031,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.1975,-119.1763,8,Y
93032,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.1975,-119.1763,8,Y
93033,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.145011,-119.115997,8,Y
93034,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.1975,-119.1763,8,Y
93035,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.176237,-119.224554,8,Y
93036,OXNARD,Oxnard,CA,06,VENTURA,Ventura,111,34.24804,-119.184456,8,Y
93040,PIRU,Piru,CA,06,VENTURA,Ventura,111,34.445358,-118.750566,8,Y
93041,PORT HUENEME,Port Hueneme,CA,06,VENTURA,Ventura,111,34.14601,-119.154322,8,Y
93042,POINT MUGU NAWC,Point Mugu Nawc,CA,06,VENTURA,Ventura,111,34.108842,-119.110862,8,Y
93065,SIMI VALLEY,Simi Valley,CA,06,VENTURA,Ventura,111,34.292728,-118.77721,8,Y
93066,SOMIS,Somis,CA,06,VENTURA,Ventura,111,34.299256,-119.041069,8,Y
93067,SUMMERLAND,Summerland,CA,06,SANTA BARBARA,Santa Barbara,083,34.418729,-119.594296,8,Y
93094,SIMI VALLEY,Simi Valley,CA,06,VENTURA,Ventura,111,34.2706,-118.7544,8,Y
93099,SIMI VALLEY,Simi Valley,CA,06,VENTURA,Ventura,111,34.2804,-118.7349,8,Y
93101,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.41912,-119.703421,8,Y
93102,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93103,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.436299,-119.684723,8,Y
93105,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.56955,-119.77258,8,Y
93106,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.414418,-119.847477,8,Y
93120,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93121,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93130,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93140,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93150,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93160,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93190,SANTA BARBARA,Santa Barbara,CA,06,SANTA BARBARA,Santa Barbara,083,34.4233,-119.7035,8,Y
93199,GOLETA,Goleta,CA,06,SANTA BARBARA,Santa Barbara,083,34.4356,-119.8269,8,Y
93201,ALPAUGH,Alpaugh,CA,06,TULARE,Tulare,107,35.869386,-119.498234,8,Y
93202,ARMONA,Armona,CA,06,KINGS,Kings,031,36.309634,-119.708462,8,Y
93203,ARVIN,Arvin,CA,06,KERN,Kern,029,35.114535,-118.818286,8,Y
93223,FARMERSVILLE,Farmersville,CA,06,TULARE,Tulare,107,36.297388,-119.203086,8,Y
93224,FELLOWS,Fellows,CA,06,KERN,Kern,029,35.217872,-119.597939,8,Y
93225,FRAZIER PARK,Frazier Park,CA,06,KERN,Kern,029,34.924779,-119.142586,8,Y
93226,GLENNVILLE,Glennville,CA,06,KERN,Kern,029,35.728749,-118.67955,8,Y
93227,GOSHEN,Goshen,CA,06,TULARE,Tulare,107,36.3469,-119.4219,8,Y
93230,HANFORD,Hanford,CA,06,KINGS,Kings,031,36.30609,-119.632116,8,Y
93232,HANFORD,Hanford,CA,06,KINGS,Kings,031,36.3275,-119.6447,8,Y
93234,HURON,Huron,CA,06,FRESNO,Fresno,019,36.320561,-120.08554,8,Y
93235,IVANHOE,Ivanhoe,CA,06,TULARE,Tulare,107,36.38493,-119.223374,8,Y
93237,KAWEAH,Kaweah,CA,06,TULARE,Tulare,107,36.4699,-118.8927,8,Y
93238,KERNVILLE,Kernville,CA,06,KERN,Kern,029,35.72847,-118.372375,8,Y
93239,KETTLEMAN CITY,Kettleman City,CA,06,KINGS,Kings,031,35.978028,-119.817164,8,Y
93250,MC FARLAND,Mc Farland,CA,06,KERN,Kern,029,35.660114,-119.132964,8,Y
93251,MC KITTRICK,Mc Kittrick,CA,06,KERN,Kern,029,35.366072,-119.619574,8,Y
93252,MARICOPA,Maricopa,CA,06,KERN,Kern,029,34.993648,-119.349686,8,Y
93254,NEW CUYAMA,New Cuyama,CA,06,SANTA BARBARA,Santa Barbara,083,34.967379,-119.867527,8,Y
93255,ONYX,Onyx,CA,06,KERN,Kern,029,35.642368,-118.116225,8,Y
93256,PIXLEY,Pixley,CA,06,TULARE,Tulare,107,35.986006,-119.317214,8,Y
93257,PORTERVILLE,Porterville,CA,06,TULARE,Tulare,107,35.994381,-118.877497,8,Y
93258,PORTERVILLE,Porterville,CA,06,TULARE,Tulare,107,36.0653,-119.0158,8,Y
93260,POSEY,Posey,CA,06,TULARE,Tulare,107,35.826803,-118.702126,8,Y
93261,RICHGROVE,Richgrove,CA,06,TULARE,Tulare,107,35.81232,-119.132758,8,Y
93262,SEQUOIA NATIONAL PARK,Sequoia National Park,CA,06,TULARE,Tulare,107,36.608507,-118.72277,8,Y
93263,SHAFTER,Shafter,CA,06,KERN,Kern,029,35.500007,-119.303828,8,Y
93265,SPRINGVILLE,Springville,CA,06,TULARE,Tulare,107,36.16904,-118.669956,8,Y
93266,STRATFORD,Stratford,CA,06,KINGS,Kings,031,36.130746,-119.811357,8,Y
93267,STRATHMORE,Strathmore,CA,06,TULARE,Tulare,107,36.147786,-119.088946,8,Y
93268,TAFT,Taft,CA,06,KERN,Kern,029,35.173711,-119.428526,8,Y
93270,TERRA BELLA,Terra Bella,CA,06,TULARE,Tulare,107,35.956976,-119.057951,8,Y
93271,THREE RIVERS,Three Rivers,CA,06,TULARE,Tulare,107,36.435979,-118.742725,8,Y
93272,TIPTON,Tipton,CA,06,TULARE,Tulare,107,36.038888,-119.320673,8,Y
93274,TULARE,Tulare,CA,06,TULARE,Tulare,107,36.172808,-119.36302,8,Y
93275,TULARE,Tulare,CA,06,TULARE,Tulare,107,36.2076,-119.3465,8,Y
93276,TUPMAN,Tupman,CA,06,KERN,Kern,029,35.238934,-119.296823,8,Y
93277,VISALIA,Visalia,CA,06,TULARE,Tulare,107,36.294675,-119.381281,8,Y
93278,VISALIA,Visalia,CA,06,TULARE,Tulare,107,36.3303,-119.2911,8,Y
93279,VISALIA,Visalia,CA,06,TULARE,Tulare,107,36.3303,-119.2911,8,Y
93280,WASCO,Wasco,CA,06,KERN,Kern,029,35.6308,-119.421502,8,Y
93282,WAUKENA,Waukena,CA,06,TULARE,Tulare,107,36.117869,-119.518538,8,Y
93308,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.54207,-118.939604,8,Y
93309,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.348422,-119.064343,8,Y
93311,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.21092,-119.202956,8,Y
93312,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.389461,-119.11982,8,Y
93313,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.156362,-119.046687,8,Y
93314,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.404306,-119.237126,8,Y
93380,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.3736,-119.0176,8,Y
93383,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.3736,-119.0176,8,Y
93384,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.3736,-119.0176,8,Y
93385,BAKERSFIELD,Bakersfield,CA,06,KERN,Kern,029,35.3736,-119.0176,8,Y
93406,SAN LUIS OBISPO,San Luis Obispo,CA,06,SAN LUIS OBISPO,San Luis Obispo,079,35.2828,-120.6587,8,Y
93407,SAN LUIS OBISPO,San Luis Obispo,CA,06,SAN LUIS OBISPO,San Luis Obispo,079,35.301683,-120.660121,8,Y
93408,SAN LUIS OBISPO,San Luis Obispo,CA,06,SAN LUIS OBISPO,San Luis Obispo,079,35.2807,-120.6619,8,Y
93409,SAN LUIS OBISPO,San Luis Obispo,CA,06,SAN LUIS OBISPO,San Luis Obispo,079,35.2839,-120.6701,8,Y
93410,SAN LUIS OBISPO,San Luis Obispo,CA,06,SAN LUIS OBISPO,San Luis Obispo,079,35.2797,-120.6618,8,Y
93240,LAKE ISABELLA,Lake Isabella,CA,06,KERN,Kern,029,35.619823,-118.420461,8,Y
93241,LAMONT,Lamont,CA,06,KERN,Kern,029,35.255167,-118.914136,8,Y
93242,LATON,Laton,CA,06,FRESNO,Fresno,019,36.43753,-119.699301,8,Y
93243,LEBEC,Lebec,CA,06,KERN,Kern,029,34.665478,-118.93139,8,Y
93244,LEMON COVE,Lemon Cove,CA,06,TULARE,Tulare,107,36.391727,-118.98515,8,Y
